Hour,Month,Probability,S.E.,z,p-value,lower,upper,location,outcome
7,4,0.1618596,0.0122679,13.19,0,0.1378149,0.1859043,2,3
7,5,0.1635592,0.0112108,14.59,0,0.1415864,0.185532,2,3
8,1,0.4416512,0.0214917,20.55,0,0.3995282,0.4837741,2,3
8,2,0.2140481,0.0149407,14.33,0,0.1847649,0.2433313,2,3
8,3,0.1530356,0.0111313,13.75,0,0.1312186,0.1748526,2,3
8,4,0.1992134,0.014037,14.19,0,0.1717014,0.2267254,2,3
8,5,0.1928822,0.0125257,15.4,0,0.1683324,0.2174321,2,3
9,1,0.3929772,0.0214641,18.31,0,0.3509082,0.4350461,2,3
9,2,0.1924512,0.0139076,13.84,0,0.1651927,0.2197096,2,3
9,3,0.1370065,0.0102939,13.31,0,0.1168308,0.1571821,2,3
9,4,0.1804295,0.0130992,13.77,0,0.1547556,0.2061034,2,3
9,5,0.173053,0.0116957,14.8,0,0.1501299,0.1959761,2,3
10,1,0.3834655,0.0219403,17.48,0,0.3404633,0.4264677,2,3
10,2,0.1716511,0.0131471,13.06,0,0.1458832,0.197419,2,3
10,3,0.1203477,0.0095251,12.63,0,0.1016788,0.1390166,2,3
10,4,0.1547865,0.0120858,12.81,0,0.1310988,0.1784743,2,3
10,5,0.1532691,0.0110914,13.82,0,0.1315303,0.1750079,2,3
11,1,0.3521019,0.0210996,16.69,0,0.3107475,0.3934564,2,3
11,2,0.1252266,0.0104436,11.99,0,0.1047576,0.1456956,2,3
11,3,0.0847829,0.0071993,11.78,0,0.0706725,0.0988933,2,3
11,4,0.0926545,0.0081597,11.36,0,0.0766617,0.1086473,2,3
11,5,0.107336,0.0084578,12.69,0,0.0907589,0.123913,2,3
12,1,0.3039158,0.0200013,15.19,0,0.2647141,0.3431175,2,3
12,2,0.0827194,0.0076585,10.8,0,0.0677091,0.0977297,2,3
12,3,0.0543413,0.0050545,10.75,0,0.0444346,0.064248,2,3
12,4,0.0525132,0.0051561,10.18,0,0.0424074,0.062619,2,3
12,5,0.0683512,0.0059819,11.43,0,0.0566269,0.0800756,2,3
13,1,0.2429236,0.0183268,13.26,0,0.2070037,0.2788436,2,3
13,2,0.05738,0.0056888,10.09,0,0.0462302,0.0685297,2,3
13,3,0.0371809,0.003684,10.09,0,0.0299605,0.0444013,2,3
13,4,0.0347802,0.0036284,9.59,0,0.0276687,0.0418917,2,3
13,5,0.0468034,0.0044034,10.63,0,0.038173,0.0554339,2,3
14,1,0.2274729,0.0175751,12.94,0,0.1930264,0.2619194,2,3
14,2,0.0488696,0.0049332,9.91,0,0.0392008,0.0585385,2,3
14,3,0.0313953,0.0031489,9.97,0,0.0252236,0.0375669,2,3
14,4,0.0278222,0.0029537,9.42,0,0.0220329,0.0336114,2,3
14,5,0.0392239,0.0037389,10.49,0,0.0318958,0.0465519,2,3
15,1,0.2060271,0.0167352,12.31,0,0.1732267,0.2388275,2,3
15,2,0.0415858,0.004333,9.6,0,0.0330934,0.0500783,2,3
15,3,0.0265713,0.0027422,9.69,0,0.0211966,0.031946,2,3
15,4,0.0229325,0.002498,9.18,0,0.0180364,0.0278285,2,3
15,5,0.0330864,0.0032559,10.16,0,0.0267049,0.0394679,2,3
16,1,0.1839264,0.0155646,11.82,0,0.1534204,0.2144325,2,3
16,2,0.0371706,0.0039243,9.47,0,0.0294791,0.0448622,2,3
16,3,0.0237545,0.0024901,9.54,0,0.0188739,0.028635,2,3
16,4,0.0209194,0.0022989,9.1,0,0.0164137,0.0254251,2,3
16,5,0.0297179,0.0029707,10,0,0.0238954,0.0355404,2,3
17,1,0.1768602,0.0149931,11.8,0,0.1474741,0.2062462,2,3
17,2,0.0363663,0.0038171,9.53,0,0.028885,0.0438477,2,3
17,3,0.0232775,0.0024171,9.63,0,0.0185401,0.028015,2,3
17,4,0.0209364,0.0022812,9.18,0,0.0164654,0.0254074,2,3
17,5,0.0292408,0.0028951,10.1,0,0.0235664,0.0349151,2,3
18,1,0.1748237,0.0149039,11.73,0,0.1456127,0.2040347,2,3
18,2,0.0387298,0.004029,9.61,0,0.0308331,0.0466265,2,3
18,3,0.0249622,0.0025818,9.67,0,0.0199019,0.0300225,2,3
18,4,0.0240369,0.0026004,9.24,0,0.0189403,0.0291335,2,3
18,5,0.0317242,0.0031277,10.14,0,0.0255939,0.0378544,2,3
19,1,0.2423142,0.0177474,13.65,0,0.2075301,0.2770984,2,3
19,2,0.0640442,0.0060407,10.6,0,0.0522047,0.0758838,2,3
19,3,0.0420584,0.003982,10.56,0,0.0342539,0.0498629,2,3
19,4,0.0453243,0.0044554,10.17,0,0.036592,0.0540567,2,3
19,5,0.0541632,0.0048246,11.23,0,0.0447072,0.0636192,2,3
20,1,0.3140577,0.0195859,16.03,0,0.27567,0.3524454,2,3
20,2,0.0975813,0.0083678,11.66,0,0.0811808,0.1139819,2,3
20,3,0.0653499,0.0056595,11.55,0,0.0542574,0.0764423,2,3
20,4,0.0762198,0.0067904,11.22,0,0.0629109,0.0895286,2,3
20,5,0.0844694,0.0068115,12.4,0,0.0711191,0.0978198,2,3
21,1,0.3461267,0.0201147,17.21,0,0.3067027,0.3855507,2,3
21,2,0.11334,0.0093727,12.09,0,0.09497,0.1317101,2,3
21,3,0.0764137,0.0063904,11.96,0,0.0638888,0.0889386,2,3
21,4,0.089033,0.0076419,11.65,0,0.0740551,0.104011,2,3
21,5,0.0983497,0.0076223,12.9,0,0.0834102,0.1132893,2,3
22,1,0.3570305,0.0199232,17.92,0,0.3179817,0.3960793,2,3
22,2,0.1230513,0.0098317,12.52,0,0.1037816,0.142321,2,3
22,3,0.0834737,0.0067804,12.31,0,0.0701844,0.096763,2,3
22,4,0.0991307,0.008227,12.05,0,0.0830061,0.1152553,2,3
22,5,0.1073712,0.0080484,13.34,0,0.0915967,0.1231457,2,3
23,1,0.336983,0.019701,17.1,0,0.2983697,0.3755964,2,3
23,2,0.1138492,0.0093367,12.19,0,0.0955495,0.1321488,2,3
23,3,0.0769769,0.0064046,12.02,0,0.0644241,0.0895297,2,3
23,4,0.0915753,0.0077947,11.75,0,0.076298,0.1068527,2,3
23,5,0.0992167,0.00764,12.99,0,0.0842426,0.1141908,2,3
24,1,0.3201503,0.0194013,16.5,0,0.2821245,0.3581762,2,3
24,2,0.1074807,0.0089538,12,0,0.0899316,0.1250299,2,3
24,3,0.0726088,0.0061187,11.87,0,0.0606165,0.0846012,2,3
24,4,0.0889391,0.0076093,11.69,0,0.0740251,0.103853,2,3
24,5,0.094132,0.0073325,12.84,0,0.0797605,0.1085035,2,3
1,1,0.1494592,0.0167544,8.92,0,0.1166212,0.1822972,3,3
1,2,0.3532022,0.0238004,14.84,0,0.3065544,0.3998501,3,3
1,3,0.3817111,0.0238848,15.98,0,0.3348977,0.4285244,3,3
1,4,0.3245504,0.0230119,14.1,0,0.279448,0.3696528,3,3
1,5,0.2937883,0.0216382,13.58,0,0.2513781,0.3361984,3,3
2,1,0.1838369,0.0182279,10.09,0,0.148111,0.2195629,3,3
2,2,0.3746899,0.0238469,15.71,0,0.3279508,0.4214289,3,3
2,3,0.3976645,0.0236299,16.83,0,0.3513507,0.4439783,3,3
2,4,0.3456778,0.0233226,14.82,0,0.2999663,0.3913893,3,3
2,5,0.3135165,0.0220231,14.24,0,0.270352,0.356681,3,3
3,1,0.1915025,0.019002,10.08,0,0.1542592,0.2287458,3,3
3,2,0.3701712,0.0240329,15.4,0,0.3230675,0.4172749,3,3
3,3,0.3862885,0.0235896,16.38,0,0.3400537,0.4325234,3,3
3,4,0.3426268,0.0234775,14.59,0,0.2966117,0.388642,3,3
3,5,0.3105421,0.0221641,14.01,0,0.2671013,0.3539829,3,3
4,1,0.2110701,0.020554,10.27,0,0.1707849,0.2513553,3,3
4,2,0.3898701,0.0245145,15.9,0,0.3418225,0.4379177,3,3
4,3,0.4028926,0.0238622,16.88,0,0.3561235,0.4496618,3,3
4,4,0.3624169,0.0241248,15.02,0,0.3151332,0.4097006,3,3
4,5,0.3293391,0.0228865,14.39,0,0.2844823,0.3741958,3,3
5,1,0.1855393,0.0184536,10.05,0,0.1493709,0.2217077,3,3
5,2,0.3567916,0.0238678,14.95,0,0.3100116,0.4035716,3,3
5,3,0.3739713,0.0234305,15.96,0,0.3280483,0.4198943,3,3
5,4,0.3291802,0.023197,14.19,0,0.2837149,0.3746455,3,3
5,5,0.2977971,0.0217882,13.67,0,0.255093,0.3405011,3,3
6,1,0.1576702,0.0152967,10.31,0,0.1276892,0.1876511,3,3
6,2,0.3322603,0.02192,15.16,0,0.2892979,0.3752227,3,3
6,3,0.3645181,0.0225111,16.19,0,0.3203972,0.4086391,3,3
6,4,0.3021339,0.0214099,14.11,0,0.2601713,0.3440966,3,3
6,5,0.2724426,0.0199175,13.68,0,0.2334051,0.3114802,3,3
7,1,0.1484072,0.0149718,9.91,0,0.1190629,0.1777515,3,3
7,2,0.3344984,0.0237275,14.1,0,0.2879934,0.3810034,3,3
7,3,0.3804295,0.0246728,15.42,0,0.3320716,0.4287873,3,3
7,4,0.3015106,0.0223458,13.49,0,0.2577136,0.3453076,3,3
7,5,0.2720912,0.0208087,13.08,0,0.2313069,0.3128756,3,3
8,1,0.10663,0.0113139,9.42,0,0.0844552,0.1288048,3,3
8,2,0.2701695,0.0209854,12.87,0,0.2290388,0.3113002,3,3
8,3,0.3188907,0.0230378,13.84,0,0.2737375,0.3640439,3,3
8,4,0.2400634,0.0192283,12.48,0,0.2023767,0.2777502,3,3
8,5,0.2149578,0.0176828,12.16,0,0.1803002,0.2496154,3,3
9,1,0.0703959,0.0084958,8.29,0,0.0537444,0.0870474,3,3
9,2,0.2132511,0.0182326,11.7,0,0.1775159,0.2489862,3,3
9,3,0.2574905,0.0209659,12.28,0,0.2163982,0.2985829,3,3
9,4,0.1883014,0.0164701,11.43,0,0.1560207,0.2205821,3,3
9,5,0.1676117,0.0149935,11.18,0,0.1382249,0.1969985,3,3
10,1,0.0635886,0.0096706,6.58,0,0.0446345,0.0825426,3,3
10,2,0.2469086,0.0207126,11.92,0,0.2063127,0.2875045,3,3
10,3,0.2929981,0.0229962,12.74,0,0.2479264,0.3380698,3,3
10,4,0.2223435,0.0190649,11.66,0,0.184977,0.25971,3,3
10,5,0.1993259,0.0176155,11.32,0,0.1648003,0.2338516,3,3
11,1,0.0695011,0.011072,6.28,0,0.0478004,0.0912018,3,3
11,2,0.2904557,0.0227994,12.74,0,0.2457697,0.3351417,3,3
11,3,0.3339897,0.0240967,13.86,0,0.2867611,0.3812184,3,3
11,4,0.2659988,0.0214004,12.43,0,0.2240549,0.3079427,3,3
11,5,0.2403632,0.02,12.02,0,0.2011639,0.2795625,3,3
12,1,0.1364181,0.0186062,7.33,0,0.0999505,0.1728857,3,3
12,2,0.3798005,0.0254583,14.92,0,0.3299032,0.4296979,3,3
12,3,0.4043504,0.0249843,16.18,0,0.355382,0.4533187,3,3
12,4,0.3521288,0.0248573,14.17,0,0.3034093,0.4008482,3,3
12,5,0.3216539,0.0236925,13.58,0,0.2752175,0.3680903,3,3
13,1,0.232118,0.0251807,9.22,0,0.1827647,0.2814713,3,3
13,2,0.4269912,0.0257236,16.6,0,0.3765739,0.4774084,3,3
13,3,0.4219428,0.0247754,17.03,0,0.3733839,0.4705017,3,3
13,4,0.4015384,0.025645,15.66,0,0.3512751,0.4518016,3,3
13,5,0.3694114,0.0247904,14.9,0,0.3208231,0.4179997,3,3
14,1,0.3453816,0.0287421,12.02,0,0.2890482,0.4017151,3,3
14,2,0.4811557,0.0246328,19.53,0,0.4328762,0.5294351,3,3
14,3,0.454048,0.0242765,18.7,0,0.406467,0.501629,3,3
14,4,0.4576962,0.0248368,18.43,0,0.409017,0.5063753,3,3
14,5,0.4259695,0.0243035,17.53,0,0.3783355,0.4736035,3,3
15,1,0.3926386,0.0312919,12.55,0,0.3313075,0.4539697,3,3
15,2,0.4957577,0.0250362,19.8,0,0.4466877,0.5448278,3,3
15,3,0.4534359,0.0250203,18.12,0,0.4043969,0.5024748,3,3
15,4,0.4749145,0.0252291,18.82,0,0.4254664,0.5243625,3,3
15,5,0.4447334,0.0247549,17.97,0,0.3962147,0.493252,3,3
16,1,0.418018,0.0317163,13.18,0,0.3558552,0.4801807,3,3
16,2,0.4843536,0.0250535,19.33,0,0.4352496,0.5334576,3,3
16,3,0.4312932,0.0252005,17.11,0,0.3819011,0.4806853,3,3
16,4,0.4675492,0.0250292,18.68,0,0.4184928,0.5166056,3,3
16,5,0.4371409,0.0245194,17.83,0,0.3890837,0.485198,3,3
17,1,0.4465187,0.0326557,13.67,0,0.3825147,0.5105227,3,3
17,2,0.4862188,0.0250798,19.39,0,0.4370632,0.5353744,3,3
17,3,0.4259623,0.0251517,16.94,0,0.3766658,0.4752588,3,3
17,4,0.4726949,0.0250047,18.9,0,0.4236866,0.5217033,3,3
17,5,0.4416523,0.0244671,18.05,0,0.3936976,0.4896069,3,3
18,1,0.4357058,0.0328417,13.27,0,0.3713373,0.5000744,3,3
18,2,0.4738453,0.0251912,18.81,0,0.4244713,0.5232192,3,3
18,3,0.4136493,0.0251152,16.47,0,0.3644244,0.4628743,3,3
18,4,0.4635812,0.0250666,18.49,0,0.4144515,0.5127108,3,3
18,5,0.4300963,0.0245271,17.54,0,0.3820242,0.4781685,3,3
19,1,0.4009284,0.0310613,12.91,0,0.3400493,0.4618075,3,3
19,2,0.5107472,0.0242777,21.04,0,0.4631638,0.5583305,3,3
19,3,0.4719079,0.0242246,19.48,0,0.4244286,0.5193872,3,3
19,4,0.4961748,0.0244943,20.26,0,0.4481669,0.5441828,3,3
19,5,0.4596708,0.024198,19,0,0.4122436,0.5070979,3,3
20,1,0.2809563,0.024381,11.52,0,0.2331705,0.3287421,3,3
20,2,0.4642052,0.0244259,19,0,0.4163313,0.5120791,3,3
20,3,0.4671773,0.0234691,19.91,0,0.4211787,0.5131759,3,3
20,4,0.4380178,0.0245499,17.84,0,0.3899009,0.4861347,3,3
20,5,0.4022196,0.0238303,16.88,0,0.355513,0.4489262,3,3
21,1,0.2377482,0.0220194,10.8,0,0.194591,0.2809053,3,3
21,2,0.4438812,0.024761,17.93,0,0.3953505,0.4924118,3,3
21,3,0.4607849,0.0237761,19.38,0,0.4141847,0.5073852,3,3
21,4,0.414631,0.0245323,16.9,0,0.3665486,0.4627135,3,3
21,5,0.3798209,0.0236918,16.03,0,0.3333858,0.426256,3,3
22,1,0.1762182,0.0186892,9.43,0,0.1395879,0.2128484,3,3
22,2,0.3984345,0.0240001,16.6,0,0.3513952,0.4454737,3,3
22,3,0.4268563,0.0237269,17.99,0,0.3803526,0.4733601,3,3
22,4,0.3684357,0.0235223,15.66,0,0.3223329,0.4145384,3,3
22,5,0.33564,0.0224349,14.96,0,0.2916685,0.3796116,3,3
23,1,0.1686566,0.0176696,9.55,0,0.1340248,0.2032884,3,3
23,2,0.3760343,0.0237451,15.84,0,0.3294948,0.4225737,3,3
23,3,0.4040403,0.0236182,17.11,0,0.3577495,0.4503311,3,3
23,4,0.3463589,0.0231341,14.97,0,0.3010168,0.3917009,3,3
23,5,0.314479,0.0218918,14.37,0,0.2715718,0.3573862,3,3
24,1,0.1529922,0.0180581,8.47,0,0.117599,0.1883854,3,3
24,2,0.3772245,0.0239833,15.73,0,0.3302181,0.4242309,3,3
24,3,0.4016943,0.0236133,17.01,0,0.355413,0.4479755,3,3
24,4,0.3497575,0.0234672,14.9,0,0.3037626,0.3957523,3,3
24,5,0.3177883,0.0221454,14.35,0,0.2743841,0.3611925,3,3
1,1,0.0395936,0.007837,5.05,0,0.0242333,0.0549539,4,3
1,2,0.1982683,0.0185319,10.7,0,0.1619463,0.2345902,4,3
1,3,0.2387073,0.021387,11.16,0,0.1967897,0.280625,4,3
1,4,0.1782916,0.0169011,10.55,0,0.1451661,0.2114171,4,3
1,5,0.1592694,0.015414,10.33,0,0.1290584,0.1894803,4,3
2,1,0.0706489,0.0105119,6.72,0,0.0500459,0.0912519,4,3
2,2,0.2231139,0.0196733,11.34,0,0.1845548,0.2616729,4,3
2,3,0.2640079,0.0221241,11.93,0,0.2206455,0.3073703,4,3
2,4,0.1987124,0.0180783,10.99,0,0.1632796,0.2341452,4,3
2,5,0.1771353,0.0165104,10.73,0,0.1447755,0.2094951,4,3
3,1,0.0823454,0.011261,7.31,0,0.0602743,0.1044165,4,3
3,2,0.2258973,0.0202555,11.15,0,0.1861972,0.2655974,4,3
3,3,0.2639058,0.0223641,11.8,0,0.2200729,0.3077387,4,3
3,4,0.2009198,0.0185813,10.81,0,0.1645011,0.2373386,4,3
3,5,0.178926,0.0169659,10.55,0,0.1456735,0.2121786,4,3
4,1,0.0985347,0.0121772,8.09,0,0.0746678,0.1224017,4,3
4,2,0.2442756,0.0215085,11.36,0,0.2021197,0.2864315,4,3
4,3,0.2824489,0.0233685,12.09,0,0.2366474,0.3282503,4,3
4,4,0.2176203,0.0198559,10.96,0,0.1787034,0.2565373,4,3
4,5,0.1941028,0.0181877,10.67,0,0.1584555,0.22975,4,3
5,1,0.088037,0.0102806,8.56,0,0.0678873,0.1081867,4,3
5,2,0.2161155,0.0197197,10.96,0,0.1774656,0.2547654,4,3
5,3,0.2531395,0.0218046,11.61,0,0.2104034,0.2958757,4,3
5,4,0.1911539,0.0179753,10.63,0,0.155923,0.2263848,4,3
5,5,0.1698662,0.0163363,10.4,0,0.1378477,0.2018847,4,3
6,1,0.0730191,0.0082354,8.87,0,0.0568781,0.0891601,4,3
6,2,0.1884941,0.0167026,11.29,0,0.1557577,0.2212305,4,3
6,3,0.2276526,0.0195176,11.66,0,0.1893988,0.2659064,4,3
6,4,0.1650482,0.0152892,10.8,0,0.135082,0.1950144,4,3
6,5,0.1462352,0.0137862,10.61,0,0.1192148,0.1732557,4,3
7,1,0.0636925,0.0082031,7.76,0,0.0476146,0.0797703,4,3
7,2,0.1822151,0.0171165,10.65,0,0.1486674,0.2157628,4,3
7,3,0.2246917,0.0202465,11.1,0,0.1850092,0.2643741,4,3
7,4,0.1590798,0.0151802,10.48,0,0.1293272,0.1888324,4,3
7,5,0.1409861,0.0136877,10.3,0,0.1141587,0.1678134,4,3
8,1,0.0388716,0.0059739,6.51,0,0.0271631,0.0505802,4,3
8,2,0.1366752,0.0133662,10.23,0,0.1104779,0.1628724,4,3
8,3,0.1729511,0.0164592,10.51,0,0.1406916,0.2052106,4,3
8,4,0.1188974,0.0116868,10.17,0,0.0959918,0.1418031,4,3
8,5,0.1049823,0.0104793,10.02,0,0.0844433,0.1255214,4,3
9,1,0.0176998,0.0035054,5.05,0,0.0108293,0.0245702,4,3
9,2,0.0997432,0.0104178,9.57,0,0.0793246,0.1201618,4,3
9,3,0.1292709,0.0133713,9.67,0,0.1030637,0.1554781,4,3
9,4,0.0882288,0.0091418,9.65,0,0.0703112,0.1061464,4,3
9,5,0.0780243,0.0081852,9.53,0,0.0619816,0.094067,4,3
10,1,0.0102353,0.002459,4.16,0,0.0054158,0.0150548,4,3
10,2,0.1089009,0.0123968,8.78,0,0.0846037,0.1331981,4,3
10,3,0.1435466,0.0161693,8.88,0,0.1118554,0.1752379,4,3
10,4,0.1025669,0.0110616,9.27,0,0.0808865,0.1242473,4,3
10,5,0.0922742,0.010032,9.2,0,0.0726117,0.1119366,4,3
11,1,0.0095796,0.0022635,4.23,0,0.0051431,0.014016,4,3
11,2,0.128439,0.0149385,8.6,0,0.09916,0.157718,4,3
11,3,0.166463,0.0192255,8.66,0,0.1287817,0.2041443,4,3
11,4,0.1244403,0.0134967,9.22,0,0.0979872,0.1508934,4,3
11,5,0.1132372,0.0123193,9.19,0,0.0890918,0.1373827,4,3
12,1,0.023765,0.0055062,4.32,0,0.012973,0.0345569,4,3
12,2,0.2076604,0.0207173,10.02,0,0.1670553,0.2482655,4,3
12,3,0.248513,0.0240702,10.32,0,0.2013363,0.2956898,4,3
12,4,0.1930461,0.0191361,10.09,0,0.15554,0.2305522,4,3
12,5,0.1746983,0.0176096,9.92,0,0.140184,0.2092126,4,3
13,1,0.0716264,0.0151857,4.72,0,0.0418629,0.1013899,4,3
13,2,0.2830451,0.0247443,11.44,0,0.2345472,0.331543,4,3
13,3,0.3184511,0.0257056,12.39,0,0.2680691,0.3688331,4,3
13,4,0.2598705,0.0235009,11.06,0,0.2138096,0.3059313,4,3
13,5,0.2344422,0.0218931,10.71,0,0.1915325,0.2773519,4,3
14,1,0.1874625,0.0204018,9.19,0,0.1474756,0.2274494,4,3
14,2,0.3650293,0.0266323,13.71,0,0.312831,0.4172276,4,3
14,3,0.3863135,0.0262417,14.72,0,0.3348808,0.4377462,4,3
14,4,0.335362,0.0259953,12.9,0,0.2844122,0.3863118,4,3
14,5,0.3043391,0.0246124,12.37,0,0.2560997,0.3525785,4,3
15,1,0.2145462,0.0256189,8.37,0,0.1643341,0.2647582,4,3
15,2,0.401294,0.0281365,14.26,0,0.3461474,0.4564407,4,3
15,3,0.4102067,0.0270957,15.14,0,0.3571,0.4633133,4,3
15,4,0.3736556,0.0278408,13.42,0,0.3190887,0.4282225,4,3
15,5,0.341177,0.0266726,12.79,0,0.2888997,0.3934543,4,3
16,1,0.2465077,0.0259315,9.51,0,0.1956829,0.2973326,4,3
16,2,0.4104072,0.0277507,14.79,0,0.3560168,0.4647976,4,3
16,3,0.4073079,0.0267092,15.25,0,0.3549588,0.4596569,4,3
16,4,0.3854589,0.0275284,14,0,0.3315042,0.4394136,4,3
16,5,0.3521905,0.0264764,13.3,0,0.3002977,0.4040832,4,3
17,1,0.2725093,0.0284021,9.59,0,0.2168422,0.3281765,4,3
17,2,0.4267431,0.0280053,15.24,0,0.3718538,0.4816324,4,3
17,3,0.4145568,0.026774,15.48,0,0.3620807,0.467033,4,3
17,4,0.4043067,0.0279904,14.44,0,0.3494465,0.459167,4,3
17,5,0.3700837,0.0269849,13.71,0,0.3171943,0.4229732,4,3
18,1,0.2642945,0.0282576,9.35,0,0.2089106,0.3196785,4,3
18,2,0.4150307,0.0280268,14.81,0,0.3600992,0.4699623,4,3
18,3,0.4022132,0.0267649,15.03,0,0.349755,0.4546714,4,3
18,4,0.3938624,0.0280459,14.04,0,0.3388934,0.4488315,4,3
18,5,0.3592944,0.0269367,13.34,0,0.3064993,0.4120894,4,3
19,1,0.2292434,0.0243141,9.43,0,0.1815887,0.2768982,4,3
19,2,0.4101824,0.0277461,14.78,0,0.3558011,0.4645638,4,3
19,3,0.4213704,0.0266894,15.79,0,0.3690601,0.4736806,4,3
19,4,0.3830029,0.0275449,13.9,0,0.3290159,0.43699,4,3
19,5,0.3487572,0.0263633,13.23,0,0.297086,0.4004283,4,3
20,1,0.1372074,0.0159372,8.61,0,0.1059711,0.1684437,4,3
20,2,0.314876,0.0243566,12.93,0,0.2671379,0.362614,4,3
20,3,0.3520797,0.0252125,13.96,0,0.3026641,0.4014954,4,3
20,4,0.2837155,0.0230379,12.32,0,0.238562,0.328869,4,3
20,5,0.2552179,0.0215089,11.87,0,0.2130612,0.2973746,4,3
21,1,0.0953346,0.0142147,6.71,0,0.0674743,0.1231949,4,3
21,2,0.2823085,0.022965,12.29,0,0.237298,0.3273189,4,3
21,3,0.3263666,0.0245752,13.28,0,0.2782001,0.3745331,4,3
21,4,0.2541312,0.021356,11.9,0,0.2122742,0.2959882,4,3
21,5,0.2282079,0.0198415,11.5,0,0.1893192,0.2670966,4,3
22,1,0.0475022,0.0092508,5.13,0,0.029371,0.0656334,4,3
22,2,0.2314642,0.0200276,11.56,0,0.1922109,0.2707175,4,3
22,3,0.2759222,0.0226673,12.17,0,0.2314951,0.3203494,4,3
22,4,0.2091758,0.0184486,11.34,0,0.1730172,0.2453344,4,3
22,5,0.1876307,0.0169917,11.04,0,0.1543275,0.2209338,4,3
23,1,0.0478916,0.0090061,5.32,0,0.0302399,0.0655433,4,3
23,2,0.2169962,0.0192312,11.28,0,0.1793037,0.2546886,4,3
23,3,0.2577326,0.0219251,11.76,0,0.2147603,0.300705,4,3
23,4,0.1939809,0.0176118,11.01,0,0.1594624,0.2284995,4,3
23,5,0.1733916,0.0161179,10.76,0,0.141801,0.2049821,4,3
24,1,0.0340335,0.0073106,4.66,0,0.0197049,0.0483621,4,3
24,2,0.2134067,0.0196684,10.85,0,0.1748574,0.251956,4,3
24,3,0.2558132,0.0223095,11.47,0,0.2120874,0.2995389,4,3
24,4,0.1955602,0.0181115,10.8,0,0.1600622,0.2310582,4,3
24,5,0.1757521,0.0165537,10.62,0,0.1433075,0.2081967,4,3
1,1,0.3520717,0.0196883,17.88,0,0.3134834,0.3906601,5,3
1,2,0.1434492,0.0111727,12.84,0,0.1215511,0.1653473,5,3
1,3,0.0992327,0.0081778,12.13,0,0.0832045,0.1152609,5,3
1,4,0.1265255,0.0094962,13.32,0,0.1079132,0.1451378,5,3
1,5,0.1272733,0.0093539,13.61,0,0.1089399,0.1456066,5,3
2,1,0.3498783,0.0194696,17.97,0,0.3117186,0.388038,5,3
2,2,0.1375425,0.0107655,12.78,0,0.1164425,0.1586424,5,3
2,3,0.0947783,0.0078296,12.11,0,0.0794325,0.1101241,5,3
2,4,0.1209736,0.0091371,13.24,0,0.1030652,0.1388821,5,3
2,5,0.1219674,0.0090129,13.53,0,0.1043024,0.1396323,5,3
3,1,0.3198109,0.0193793,16.5,0,0.2818282,0.3577937,5,3
3,2,0.1171974,0.0097049,12.08,0,0.0981761,0.1362186,5,3
3,3,0.0799133,0.006934,11.52,0,0.0663229,0.0935038,5,3
3,4,0.100199,0.0080636,12.43,0,0.0843946,0.1160034,5,3
3,5,0.1032292,0.0081102,12.73,0,0.0873336,0.1191248,5,3
4,1,0.3264723,0.0196498,16.61,0,0.2879594,0.3649852,5,3
4,2,0.1186288,0.0098179,12.08,0,0.099386,0.1378716,5,3
4,3,0.0808543,0.0070155,11.53,0,0.0671042,0.0946044,5,3
4,4,0.1009437,0.0081361,12.41,0,0.0849973,0.1168901,5,3
4,5,0.1044383,0.0082047,12.73,0,0.0883573,0.1205192,5,3
5,1,0.3119853,0.0192668,16.19,0,0.274223,0.3497476,5,3
5,2,0.1138258,0.0095976,11.86,0,0.0950148,0.1326369,5,3
5,3,0.0775202,0.0068044,11.39,0,0.0641839,0.0908565,5,3
5,4,0.096823,0.007938,12.2,0,0.0812648,0.1123812,5,3
5,5,0.1001198,0.0079898,12.53,0,0.08446,0.1157795,5,3
6,1,0.3547501,0.0189476,18.72,0,0.3176135,0.3918867,5,3
6,2,0.1501467,0.0109345,13.73,0,0.1287155,0.171578,5,3
6,3,0.1044054,0.0081251,12.85,0,0.0884804,0.1203304,5,3
6,4,0.1337882,0.0095706,13.98,0,0.1150302,0.1525461,5,3
6,5,0.1334522,0.0093445,14.28,0,0.1151372,0.1517672,5,3
7,1,0.4342616,0.0204963,21.19,0,0.3940896,0.4744337,5,3
7,2,0.2297024,0.0151679,15.14,0,0.1999738,0.2594309,5,3
7,3,0.1662943,0.0119457,13.92,0,0.1428811,0.1897074,5,3
7,4,0.213163,0.0134348,15.87,0,0.1868312,0.2394947,5,3
7,5,0.2067312,0.0128051,16.14,0,0.1816337,0.2318288,5,3
8,1,0.4187139,0.0210557,19.89,0,0.3774455,0.4599822,5,3
8,2,0.2591982,0.016129,16.07,0,0.227586,0.2908104,5,3
8,3,0.1926723,0.0131104,14.7,0,0.1669764,0.2183682,5,3
8,4,0.2491698,0.0145353,17.14,0,0.2206811,0.2776585,5,3
8,5,0.2343727,0.0137115,17.09,0,0.2074987,0.2612468,5,3
9,1,0.3631467,0.0207681,17.49,0,0.3224419,0.4038514,5,3
9,2,0.2323095,0.0151524,15.33,0,0.2026114,0.2620076,5,3
9,3,0.1722837,0.0122289,14.09,0,0.1483154,0.196252,5,3
9,4,0.2241354,0.0137275,16.33,0,0.1972301,0.2510408,5,3
